subject	blocknum	blocktype	preDT	trialnum	trialtype	congruency	response	correct	latency	stimulusnumber1	Mcorrect	RelTrial	RunType
87	20	1	4	16	0	1	49	1	1193	1	1	1	2
87	20	1	4	17	0	1	49	1	491	1	1	1	2
87	20	1	4	18	0	0	47	1	852	1	1	1	2
87	20	1	4	19	0	1	49	1	716	1	1	1	2
87	20	1	4	20	0	0	47	1	533	1	1	1	2
87	20	1	4	21	0	1	47	1	526	1	1	1	2
87	20	1	4	22	1	666	49	1	1126	1	1	0	2
87	28	1	4	3	0	0	49	1	958	1	0	0	2
87	28	1	4	4	0	0	47	1	802	1	0	0	2
87	28	1	4	5	0	1	49	1	1009	1	0	0	2
87	28	1	4	6	0	1	47	1	531	1	0	0	2
87	28	1	4	9	0	0	47	0	794	1	0	1	2
87	28	1	4	11	0	1	49	1	683	1	0	1	2
87	28	1	4	12	0	1	49	1	525	1	0	1	2
87	28	1	4	13	0	1	47	1	1155	1	0	1	2
87	28	1	4	14	0	1	49	1	996	1	0	1	2
87	28	1	4	15	0	0	49	1	1066	1	0	1	2
87	28	1	4	16	0	0	47	1	633	1	0	1	2
87	28	1	4	17	0	1	47	1	1080	1	0	1	2
87	28	1	4	18	0	0	47	1	825	1	0	1	2
87	28	1	4	19	0	1	47	1	486	1	0	1	2
87	28	1	4	20	0	0	49	1	626	1	0	1	2
87	28	1	4	21	0	0	47	1	594	1	0	1	2
87	28	1	4	22	1	666	49	0	1164	1	0	0	2
87	31	1	4	3	0	1	49	1	879	1	1	0	2
87	31	1	4	4	0	0	47	1	927	1	1	0	2
87	31	1	4	5	0	1	47	1	1152	1	1	0	2
87	31	1	4	6	0	0	49	1	690	1	1	0	2
87	31	1	4	9	0	0	47	1	788	1	1	1	2
87	31	1	4	10	0	1	49	1	545	1	1	1	2
87	31	1	4	11	0	1	47	1	610	1	1	1	2
87	31	1	4	12	0	0	49	1	840	1	1	1	2
87	31	1	4	13	0	1	49	1	631	1	1	1	2
87	31	1	4	14	0	0	47	1	544	1	1	1	2
87	31	1	4	15	0	0	47	1	506	1	1	1	2
87	31	1	4	16	0	1	47	1	865	1	1	1	2
87	31	1	4	17	0	1	49	1	865	1	1	1	2
87	31	1	4	18	0	0	49	1	494	1	1	1	2
87	31	1	4	19	0	0	49	1	592	1	1	1	2
87	31	1	4	20	0	1	47	1	669	1	1	1	2
87	31	1	4	21	1	666	47	1	789	1	1	0	2
87	40	1	4	3	0	1	49	1	924	1	0	0	2
87	40	1	4	4	0	1	47	1	392	1	0	0	2
87	40	1	4	5	0	0	47	1	441	1	0	0	2
87	40	1	4	6	0	0	49	1	531	1	0	0	2
87	40	1	4	9	0	1	47	1	680	1	0	1	2
87	40	1	4	10	0	0	49	1	377	1	0	1	2
87	40	1	4	11	0	1	47	1	571	1	0	1	2
87	40	1	4	12	0	0	47	1	538	1	0	1	2
87	40	1	4	13	0	0	49	1	465	1	0	1	2
87	40	1	4	14	0	1	49	1	510	1	0	1	2
87	40	1	4	15	0	0	49	1	407	1	0	1	2
87	40	1	4	16	0	1	49	1	545	1	0	1	2
87	40	1	4	17	0	1	49	1	399	1	0	1	2
87	40	1	4	18	0	0	47	1	590	1	0	1	2
87	40	1	4	19	0	0	47	1	483	1	0	1	2
87	40	1	4	20	0	1	47	1	1093	1	0	1	2
87	40	1	4	21	1	666	47	0	756	1	0	0	2
87	45	1	4	3	0	1	47	1	1020	1	1	0	2
87	45	1	4	4	0	0	47	1	918	1	1	0	2
87	45	1	4	5	0	0	49	1	480	1	1	0	2
87	45	1	4	6	0	1	49	1	1610	1	1	0	2
87	45	1	4	9	0	0	47	1	1139	1	1	1	2
87	45	1	4	10	0	0	49	1	589	1	1	1	2
87	45	1	4	11	0	0	47	1	552	1	1	1	2
87	45	1	4	12	0	1	49	1	1010	1	1	1	2
87	45	1	4	13	0	1	47	1	888	1	1	1	2
87	45	1	4	14	0	1	49	1	470	1	1	1	2
87	45	1	4	15	0	1	47	1	553	1	1	1	2
87	45	1	4	16	0	1	49	1	547	1	1	1	2
87	45	1	4	17	0	0	49	1	470	1	1	1	2
87	45	1	4	18	0	1	47	1	565	1	1	1	2
87	45	1	4	19	0	0	49	1	578	1	1	1	2
87	45	1	4	20	0	0	47	1	698	1	1	1	2
87	45	1	4	21	1	666	47	1	1216	1	1	0	2
87	54	1	4	3	0	1	49	1	991	1	0	0	2
87	54	1	4	4	0	1	47	1	907	1	0	0	2
87	54	1	4	5	0	0	47	1	1085	1	0	0	2
87	54	1	4	6	0	0	49	1	628	1	0	0	2
87	54	1	4	9	0	1	49	1	853	1	0	1	2
87	54	1	4	10	0	0	47	1	1040	1	0	1	2
87	54	1	4	11	0	1	47	1	541	1	0	1	2
87	54	1	4	12	0	0	47	1	639	1	0	1	2
87	54	1	4	13	0	1	49	1	660	1	0	1	2
87	54	1	4	14	0	0	47	1	630	1	0	1	2
87	54	1	4	15	0	1	47	1	877	1	0	1	2
87	54	1	4	16	0	0	49	1	654	1	0	1	2
87	54	1	4	17	0	1	49	1	1501	1	0	1	2
87	54	1	4	18	0	0	49	1	522	1	0	1	2
87	54	1	4	19	0	1	47	1	784	1	0	1	2
87	54	1	4	20	0	0	49	1	885	1	0	1	2
87	54	1	4	21	1	666	0	0	1750	1	0	0	2
88	12	2	0	4	0	1	47	1	1229	1	1	1	0
88	12	2	0	5	0	0	49	1	1131	1	1	1	0
88	12	2	0	6	0	1	47	1	400	1	1	1	0
88	12	2	0	7	0	1	49	1	478	1	1	1	0
88	12	2	0	8	0	1	49	1	429	1	1	1	0
88	12	2	0	9	0	1	49	1	455	1	1	1	0
88	12	2	0	10	0	0	49	1	580	1	1	1	0
88	12	2	0	11	0	0	49	0	1289	1	1	1	0
88	12	2	0	13	0	1	49	0	718	1	1	1	0
88	12	2	0	15	0	0	49	1	399	1	1	1	0
88	12	2	0	16	0	0	47	1	476	1	1	1	0
88	12	2	0	17	0	0	47	1	404	1	1	1	0
88	12	2	0	18	1	666	49	1	1229	1	1	0	0
88	18	2	0	4	0	1	49	1	559	1	1	1	0
88	18	2	0	5	0	1	0	0	1750	1	1	1	0
88	18	2	0	7	0	0	49	1	456	1	1	1	0
88	18	2	0	8	0	0	47	1	570	1	1	1	0
88	18	2	0	9	0	0	49	1	392	1	1	1	0
88	18	2	0	10	0	0	47	1	616	1	1	1	0
88	18	2	0	11	0	1	49	1	446	1	1	1	0
88	18	2	0	12	0	1	47	1	488	1	1	1	0
88	18	2	0	13	0	0	47	1	479	1	1	1	0
88	18	2	0	14	0	1	49	1	518	1	1	1	0
88	18	2	0	15	0	1	47	1	587	1	1	1	0
88	18	2	0	16	0	0	49	1	456	1	1	1	0
88	18	2	0	17	1	666	47	1	700	1	1	0	0
88	28	2	0	4	0	0	47	1	754	1	0	1	0
88	28	2	0	5	0	0	47	1	454	1	0	1	0
88	28	2	0	6	0	0	47	1	341	1	0	1	0
88	28	2	0	7	0	1	49	1	490	1	0	1	0
88	28	2	0	8	0	0	49	1	474	1	0	1	0
88	28	2	0	9	0	0	49	1	395	1	0	1	0
88	28	2	0	10	0	1	49	1	364	1	0	1	0
88	28	2	0	11	0	1	49	1	363	1	0	1	0
88	28	2	0	12	0	0	49	1	365	1	0	1	0
88	28	2	0	13	0	1	47	1	558	1	0	1	0
88	28	2	0	14	0	1	47	1	545	1	0	1	0
88	28	2	0	15	0	1	47	1	348	1	0	1	0
88	28	2	0	16	1	666	47	0	592	1	0	0	0
88	34	2	0	4	0	1	49	1	510	1	0	1	0
88	34	2	0	5	0	0	49	1	438	1	0	1	0
88	34	2	0	6	0	1	47	1	390	1	0	1	0
88	34	2	0	7	0	0	47	0	371	1	0	1	0
88	34	2	0	9	0	0	47	1	443	1	0	1	0
88	34	2	0	10	0	0	49	1	486	1	0	1	0
88	34	2	0	11	0	1	47	1	650	1	0	1	0
88	34	2	0	12	0	1	49	1	429	1	0	1	0
88	34	2	0	13	0	1	47	1	511	1	0	1	0
88	34	2	0	14	0	1	49	1	400	1	0	1	0
88	34	2	0	15	0	0	47	1	481	1	0	1	0
88	34	2	0	16	0	0	47	1	399	1	0	1	0
88	34	2	0	17	1	666	49	0	398	1	0	0	0
88	41	2	0	4	0	0	49	1	435	1	0	1	0
88	41	2	0	5	0	1	47	1	532	1	0	1	0
88	41	2	0	6	0	0	49	1	425	1	0	1	0
88	41	2	0	7	0	0	47	1	437	1	0	1	0
88	41	2	0	8	0	1	47	0	417	1	0	1	0
88	41	2	0	10	0	1	49	1	373	1	0	1	0
88	41	2	0	11	0	1	47	1	393	1	0	1	0
88	41	2	0	12	0	0	47	1	532	1	0	1	0
88	41	2	0	13	0	0	47	1	512	1	0	1	0
88	41	2	0	14	0	1	47	1	463	1	0	1	0
88	41	2	0	15	0	0	49	1	513	1	0	1	0
88	41	2	0	16	0	1	49	1	535	1	0	1	0
88	41	2	0	17	1	666	47	0	413	1	0	0	0
88	46	2	0	4	0	1	49	1	459	1	0	1	0
88	46	2	0	5	0	0	47	0	371	1	0	1	0
88	46	2	0	7	0	1	47	1	535	1	0	1	0
88	46	2	0	8	0	0	47	1	346	1	0	1	0
88	46	2	0	9	0	1	47	1	359	1	0	1	0
88	46	2	0	10	0	1	49	1	392	1	0	1	0
88	46	2	0	11	0	0	47	1	453	1	0	1	0
88	46	2	0	12	0	0	47	1	339	1	0	1	0
88	46	2	0	13	0	0	49	1	424	1	0	1	0
88	46	2	0	14	0	0	49	1	397	1	0	1	0
88	46	2	0	15	0	1	49	1	374	1	0	1	0
88	46	2	0	16	0	1	47	1	434	1	0	1	0
88	46	2	0	17	1	666	47	0	432	1	0	0	0
88	55	2	0	4	0	0	47	1	417	1	0	1	0
88	55	2	0	5	0	1	49	1	369	1	0	1	0
88	55	2	0	6	0	1	47	1	403	1	0	1	0
88	55	2	0	7	0	1	49	1	495	1	0	1	0
88	55	2	0	8	0	0	49	1	482	1	0	1	0
88	55	2	0	9	0	0	49	1	355	1	0	1	0
88	55	2	0	10	0	1	47	1	414	1	0	1	0
88	55	2	0	11	0	0	47	1	393	1	0	1	0
88	55	2	0	12	0	1	47	0	406	1	0	1	0
88	55	2	0	14	0	0	49	1	608	1	0	1	0
88	55	2	0	15	0	1	47	1	1246	1	0	1	0
88	55	2	0	16	0	0	47	1	430	1	0	1	0
88	55	2	0	17	1	666	47	0	1154	1	0	0	0
88	11	0	0	3	1	666	49	1	861	1	1	0	1
88	17	0	0	3	1	666	49	1	1206	1	1	0	1
88	24	0	0	3	1	666	49	1	685	1	1	0	1
88	35	0	0	3	1	666	47	1	521	1	1	0	1
88	40	0	0	3	1	666	47	1	521	1	1	0	1
88	44	0	0	3	1	666	47	1	475	1	1	0	1
88	52	0	0	3	1	666	47	1	529	1	1	0	1
88	9	1	0	5	0	1	49	1	769	1	0	1	2
88	9	1	0	6	0	0	47	1	1146	1	0	1	2
88	9	1	0	7	0	0	49	1	506	1	0	1	2
88	9	1	0	8	0	0	49	1	410	1	0	1	2
88	9	1	0	9	0	1	47	1	1174	1	0	1	2
88	9	1	0	10	0	1	47	1	571	1	0	1	2
88	9	1	0	11	0	1	49	1	405	1	0	1	2
88	9	1	0	12	0	0	49	1	499	1	0	1	2
88	9	1	0	13	0	1	49	1	400	1	0	1	2
88	9	1	0	14	0	0	47	1	685	1	0	1	2
88	9	1	0	15	0	1	47	1	480	1	0	1	2
88	9	1	0	16	0	0	47	1	386	1	0	1	2
88	9	1	0	17	1	666	49	0	608	1	0	0	2
88	19	1	0	5	0	0	0	0	1750	1	1	1	2
88	19	1	0	7	0	0	47	1	670	1	1	1	2
88	19	1	0	8	0	1	47	1	576	1	1	1	2
88	19	1	0	9	0	1	49	1	435	1	1	1	2
88	19	1	0	10	0	1	47	1	439	1	1	1	2
88	19	1	0	11	0	1	49	1	410	1	1	1	2
88	19	1	0	12	0	1	49	1	380	1	1	1	2
88	19	1	0	13	0	1	47	1	413	1	1	1	2
88	19	1	0	14	0	0	49	1	464	1	1	1	2
88	19	1	0	15	0	0	49	1	381	1	1	1	2
88	19	1	0	16	0	0	49	1	345	1	1	1	2
88	19	1	0	17	0	0	47	1	418	1	1	1	2
88	19	1	0	18	1	666	49	1	505	1	1	0	2
88	23	1	0	5	0	0	49	1	1157	1	1	1	2
88	23	1	0	6	0	1	47	1	513	1	1	1	2
88	23	1	0	7	0	1	49	1	505	1	1	1	2
88	23	1	0	8	0	1	49	1	415	1	1	1	2
88	23	1	0	9	0	1	47	1	459	1	1	1	2
88	23	1	0	10	0	0	47	1	679	1	1	1	2
88	23	1	0	11	0	1	47	1	386	1	1	1	2
88	23	1	0	12	0	0	49	0	414	1	1	1	2
88	23	1	0	14	0	0	47	1	566	1	1	1	2
88	23	1	0	15	0	1	49	1	417	1	1	1	2
88	23	1	0	16	0	0	49	1	414	1	1	1	2
88	23	1	0	17	0	0	49	1	445	1	1	1	2
88	23	1	0	18	1	666	47	1	423	1	1	0	2
88	30	1	0	5	0	1	47	1	1001	1	1	1	2
88	30	1	0	6	0	0	49	1	459	1	1	1	2
88	30	1	0	7	0	1	49	1	413	1	1	1	2
88	30	1	0	8	0	0	49	1	367	1	1	1	2
88	30	1	0	9	0	0	49	0	364	1	1	1	2
88	30	1	0	11	0	1	49	0	665	1	1	1	2
88	30	1	0	13	0	0	47	1	522	1	1	1	2
88	30	1	0	14	0	0	49	1	402	1	1	1	2
88	30	1	0	15	0	1	49	1	411	1	1	1	2
88	30	1	0	16	0	1	47	1	406	1	1	1	2
88	30	1	0	17	0	1	49	1	411	1	1	1	2
88	30	1	0	18	0	0	47	1	445	1	1	1	2
88	30	1	0	19	1	666	47	1	660	1	1	0	2
88	39	1	0	5	0	1	49	1	676	1	1	1	2
88	39	1	0	6	0	1	49	1	939	1	1	1	2
88	39	1	0	7	0	1	47	1	539	1	1	1	2
88	39	1	0	8	0	1	49	1	496	1	1	1	2
88	39	1	0	9	0	0	47	1	584	1	1	1	2
88	39	1	0	10	0	1	47	1	472	1	1	1	2
88	39	1	0	11	0	0	47	1	458	1	1	1	2
88	39	1	0	12	0	0	49	1	426	1	1	1	2
88	39	1	0	13	0	0	47	1	419	1	1	1	2
88	39	1	0	14	0	1	47	1	464	1	1	1	2
88	39	1	0	15	0	0	47	0	408	1	1	1	2
88	39	1	0	17	0	0	49	1	502	1	1	1	2
88	39	1	0	18	1	666	47	1	505	1	1	0	2
88	49	1	0	5	0	0	49	1	434	1	1	1	2
88	49	1	0	6	0	1	47	1	624	1	1	1	2
88	49	1	0	7	0	1	49	1	656	1	1	1	2
88	49	1	0	8	0	1	47	1	646	1	1	1	2
88	49	1	0	9	0	0	49	1	408	1	1	1	2
88	49	1	0	10	0	0	47	1	459	1	1	1	2
88	49	1	0	11	0	0	47	1	365	1	1	1	2
88	49	1	0	12	0	0	47	1	327	1	1	1	2
88	49	1	0	13	0	1	49	1	471	1	1	1	2
88	49	1	0	14	0	1	49	1	356	1	1	1	2
88	49	1	0	15	0	0	49	1	471	1	1	1	2
88	49	1	0	16	0	1	47	1	481	1	1	1	2
88	49	1	0	17	1	666	49	1	589	1	1	0	2
88	56	1	0	5	0	0	49	1	764	1	0	1	2
88	56	1	0	6	0	0	47	1	586	1	0	1	2
88	56	1	0	7	0	1	47	1	609	1	0	1	2
88	56	1	0	8	0	0	47	1	654	1	0	1	2
88	56	1	0	9	0	1	49	1	495	1	0	1	2
88	56	1	0	10	0	0	49	1	492	1	0	1	2
88	56	1	0	11	0	1	49	1	416	1	0	1	2
88	56	1	0	12	0	1	49	1	341	1	0	1	2
88	56	1	0	13	0	1	49	0	330	1	0	1	2
88	56	1	0	15	0	0	49	1	424	1	0	1	2
88	56	1	0	16	0	1	47	1	473	1	0	1	2
88	56	1	0	17	0	0	47	1	580	1	0	1	2
88	56	1	0	18	1	666	47	0	684	1	0	0	2
88	13	2	4	3	0	0	49	1	593	1	0	0	0
88	13	2	4	4	0	0	47	1	486	1	0	0	0
88	13	2	4	5	0	1	49	1	498	1	0	0	0
88	13	2	4	6	0	1	47	1	594	1	0	0	0
88	13	2	4	8	0	1	49	0	1468	1	0	1	0
88	13	2	4	10	0	1	49	1	506	1	0	1	0
88	13	2	4	11	0	1	47	1	931	1	0	1	0
88	13	2	4	12	0	0	47	1	660	1	0	1	0
88	13	2	4	13	0	0	49	1	522	1	0	1	0
88	13	2	4	14	0	0	47	1	446	1	0	1	0
88	13	2	4	15	0	0	49	1	442	1	0	1	0
88	13	2	4	16	0	1	49	1	634	1	0	1	0
88	13	2	4	17	0	1	47	1	520	1	0	1	0
88	13	2	4	18	0	0	49	1	445	1	0	1	0
88	13	2	4	19	0	0	47	1	864	1	0	1	0
88	13	2	4	20	0	1	49	1	426	1	0	1	0
88	13	2	4	21	1	666	47	0	786	1	0	0	0
88	20	2	4	3	0	1	49	1	450	1	0	0	0
88	20	2	4	4	0	0	47	1	412	1	0	0	0
88	20	2	4	5	0	0	49	1	415	1	0	0	0
88	20	2	4	6	0	1	47	1	419	1	0	0	0
88	20	2	4	8	0	0	49	1	475	1	0	1	0
88	20	2	4	9	0	0	47	1	690	1	0	1	0
88	20	2	4	10	0	1	47	1	571	1	0	1	0
88	20	2	4	11	0	0	47	1	665	1	0	1	0
88	20	2	4	12	0	1	49	1	438	1	0	1	0
88	20	2	4	13	0	1	47	1	582	1	0	1	0
88	20	2	4	14	0	1	49	0	691	1	0	1	0
88	20	2	4	16	0	0	49	1	464	1	0	1	0
88	20	2	4	17	0	0	47	1	499	1	0	1	0
88	20	2	4	18	0	1	49	1	521	1	0	1	0
88	20	2	4	19	0	1	49	1	403	1	0	1	0
88	20	2	4	20	0	0	49	1	365	1	0	1	0
88	20	2	4	21	1	666	47	0	421	1	0	0	0
88	27	2	4	3	0	1	49	1	490	1	0	0	0
88	27	2	4	4	0	1	47	1	681	1	0	0	0
88	27	2	4	5	0	0	47	1	434	1	0	0	0
88	27	2	4	6	0	0	49	1	419	1	0	0	0
88	27	2	4	8	0	0	47	1	879	1	0	1	0
88	27	2	4	9	0	1	49	1	456	1	0	1	0
88	27	2	4	10	0	0	49	1	598	1	0	1	0
88	27	2	4	11	0	1	49	1	406	1	0	1	0
88	27	2	4	12	0	0	49	0	357	1	0	1	0
88	27	2	4	14	0	0	49	1	458	1	0	1	0
88	27	2	4	15	0	1	49	1	439	1	0	1	0
88	27	2	4	16	0	1	47	1	626	1	0	1	0
88	27	2	4	17	0	0	47	1	419	1	0	1	0
88	27	2	4	18	0	1	47	1	563	1	0	1	0
88	27	2	4	19	0	0	49	1	518	1	0	1	0
88	27	2	4	20	0	1	47	1	554	1	0	1	0
88	27	2	4	21	1	666	47	0	644	1	0	0	0
88	31	2	4	3	0	1	49	1	609	1	1	0	0
88	31	2	4	4	0	1	47	1	473	1	1	0	0
88	31	2	4	5	0	0	49	1	487	1	1	0	0
88	31	2	4	6	0	0	47	1	565	1	1	0	0
88	31	2	4	8	0	0	49	0	655	1	1	1	0
88	31	2	4	10	0	0	49	1	421	1	1	1	0
88	31	2	4	11	0	0	49	1	365	1	1	1	0
88	31	2	4	12	0	1	47	1	449	1	1	1	0
88	31	2	4	13	0	1	49	1	442	1	1	1	0
88	31	2	4	14	0	0	49	0	380	1	1	1	0
88	31	2	4	16	0	1	47	1	522	1	1	1	0
88	31	2	4	17	0	0	49	1	539	1	1	1	0
88	31	2	4	18	0	1	49	1	518	1	1	1	0
88	31	2	4	19	0	1	49	1	384	1	1	1	0
88	31	2	4	20	0	1	47	1	443	1	1	1	0
88	31	2	4	21	0	0	47	1	517	1	1	1	0
88	31	2	4	22	1	666	47	1	1342	1	1	0	0
88	37	2	4	3	0	0	47	1	385	1	1	0	0
88	37	2	4	4	0	1	49	1	643	1	1	0	0
88	37	2	4	5	0	1	49	0	475	1	1	0	0
88	37	2	4	7	0	0	49	1	513	1	1	0	0
88	37	2	4	9	0	0	49	1	507	1	1	1	0
88	37	2	4	10	0	1	49	1	494	1	1	1	0
88	37	2	4	11	0	1	49	0	345	1	1	1	0
88	37	2	4	13	0	0	47	1	565	1	1	1	0
88	37	2	4	14	0	0	47	1	357	1	1	1	0
88	37	2	4	15	0	1	47	1	509	1	1	1	0
88	37	2	4	16	0	1	47	1	350	1	1	1	0
88	37	2	4	17	0	0	49	1	446	1	1	1	0
88	37	2	4	18	0	1	49	1	466	1	1	1	0
88	37	2	4	19	0	0	49	1	404	1	1	1	0
88	37	2	4	20	0	1	47	0	421	1	1	1	0
88	37	2	4	22	0	0	47	1	534	1	1	1	0
88	37	2	4	23	1	666	47	1	772	1	1	0	0
88	45	2	4	3	0	0	47	1	436	1	0	0	0
88	45	2	4	4	0	0	49	1	404	1	0	0	0
88	45	2	4	5	0	1	49	1	407	1	0	0	0
88	45	2	4	6	0	1	47	1	489	1	0	0	0
88	45	2	4	8	0	0	47	1	421	1	0	1	0
88	45	2	4	9	0	1	47	1	485	1	0	1	0
88	45	2	4	10	0	1	47	1	413	1	0	1	0
88	45	2	4	11	0	0	49	1	585	1	0	1	0
88	45	2	4	12	0	1	47	1	487	1	0	1	0
88	45	2	4	13	0	0	47	1	603	1	0	1	0
88	45	2	4	14	0	0	49	1	380	1	0	1	0
88	45	2	4	15	0	1	49	1	457	1	0	1	0
88	45	2	4	16	0	0	49	1	461	1	0	1	0
88	45	2	4	17	0	0	47	1	460	1	0	1	0
88	45	2	4	18	0	1	49	1	512	1	0	1	0
88	45	2	4	19	0	1	49	1	420	1	0	1	0
88	45	2	4	20	1	666	47	0	434	1	0	0	0
88	53	2	4	3	0	1	49	1	478	1	1	0	0
88	53	2	4	4	0	1	47	1	408	1	1	0	0
88	53	2	4	5	0	0	47	1	503	1	1	0	0
88	53	2	4	6	0	0	49	1	388	1	1	0	0
88	53	2	4	8	0	0	49	1	443	1	1	1	0
88	53	2	4	9	0	1	47	1	510	1	1	1	0
88	53	2	4	10	0	0	47	1	451	1	1	1	0
88	53	2	4	11	0	1	49	1	454	1	1	1	0
88	53	2	4	12	0	0	47	1	699	1	1	1	0
88	53	2	4	13	0	1	49	1	600	1	1	1	0
88	53	2	4	14	0	1	47	1	610	1	1	1	0
88	53	2	4	15	0	0	49	1	475	1	1	1	0
88	53	2	4	16	0	0	49	1	456	1	1	1	0
88	53	2	4	17	0	0	47	1	399	1	1	1	0
88	53	2	4	18	0	1	47	1	740	1	1	1	0
88	53	2	4	19	0	1	49	1	429	1	1	1	0
88	53	2	4	20	1	666	47	1	663	1	1	0	0
88	14	0	4	3	0	0	49	1	567	1	0	0	1
88	14	0	4	4	0	0	47	1	784	1	0	0	1
88	14	0	4	5	0	1	49	0	820	1	0	0	1
88	14	0	4	7	0	1	49	1	555	1	0	0	1
88	14	0	4	8	1	666	47	0	627	1	0	0	1
88	16	0	4	3	0	1	47	1	1081	1	1	0	1
88	16	0	4	4	0	0	47	1	489	1	1	0	1
88	16	0	4	5	0	1	49	1	409	1	1	0	1
88	16	0	4	6	0	0	49	1	383	1	1	0	1
88	16	0	4	7	1	666	47	1	1396	1	1	0	1
88	26	0	4	3	0	1	49	0	1381	1	1	0	1
88	26	0	4	5	0	0	49	1	442	1	1	0	1
88	26	0	4	6	0	1	47	0	446	1	1	0	1
88	26	0	4	8	0	0	47	1	673	1	1	0	1
88	26	0	4	9	1	666	47	1	577	1	1	0	1
88	33	0	4	3	0	0	49	0	521	1	1	0	1
88	33	0	4	5	0	1	47	1	606	1	1	0	1
88	33	0	4	6	0	0	49	1	426	1	1	0	1
88	33	0	4	7	0	1	49	1	424	1	1	0	1
88	33	0	4	8	1	666	47	1	436	1	1	0	1
88	42	0	4	3	0	0	47	1	821	1	0	0	1
88	42	0	4	4	0	1	47	1	390	1	0	0	1
88	42	0	4	5	0	0	49	1	350	1	0	0	1
88	42	0	4	6	0	1	49	1	469	1	0	0	1
88	42	0	4	7	1	666	47	0	409	1	0	0	1
88	47	0	4	3	0	0	49	1	453	1	0	0	1
88	47	0	4	4	0	1	49	1	407	1	0	0	1
88	47	0	4	5	0	1	47	1	459	1	0	0	1
88	47	0	4	6	0	0	47	1	434	1	0	0	1
88	47	0	4	7	1	666	47	0	475	1	0	0	1
88	51	0	4	3	0	0	47	1	537	1	1	0	1
88	51	0	4	4	0	1	47	1	453	1	1	0	1
88	51	0	4	5	0	1	49	1	396	1	1	0	1
88	51	0	4	6	0	0	49	1	370	1	1	0	1
88	51	0	4	7	1	666	49	1	489	1	1	0	1
88	10	1	4	3	0	0	47	1	1619	1	0	0	2
88	10	1	4	4	0	1	49	0	444	1	0	0	2
88	10	1	4	6	0	1	49	1	711	1	0	0	2
88	10	1	4	7	0	0	49	1	458	1	0	0	2
88	10	1	4	10	0	1	49	0	871	1	0	1	2
88	10	1	4	12	0	0	47	1	875	1	0	1	2
88	10	1	4	13	0	1	49	1	541	1	0	1	2
88	10	1	4	14	0	1	49	1	484	1	0	1	2
88	10	1	4	15	0	1	47	1	393	1	0	1	2
88	10	1	4	16	0	0	49	1	542	1	0	1	2
88	10	1	4	17	0	1	49	0	347	1	0	1	2
88	10	1	4	19	0	0	49	1	456	1	0	1	2
88	10	1	4	20	0	1	49	1	588	1	0	1	2
88	10	1	4	21	0	0	47	1	570	1	0	1	2
88	10	1	4	22	0	0	47	1	425	1	0	1	2
88	10	1	4	23	0	0	49	1	451	1	0	1	2
88	10	1	4	24	1	666	47	0	883	1	0	0	2
88	21	1	4	3	0	1	49	1	571	1	1	0	2
88	21	1	4	4	0	0	47	1	536	1	1	0	2
88	21	1	4	5	0	1	47	1	439	1	1	0	2
88	21	1	4	6	0	0	47	0	396	1	1	0	2
88	21	1	4	10	0	0	49	1	628	1	1	1	2
88	21	1	4	11	0	0	47	1	544	1	1	1	2
88	21	1	4	12	0	1	47	1	497	1	1	1	2
88	21	1	4	13	0	0	49	1	574	1	1	1	2
88	21	1	4	14	0	1	47	1	494	1	1	1	2
88	21	1	4	15	0	1	47	1	392	1	1	1	2
88	21	1	4	16	0	1	49	1	674	1	1	1	2
88	21	1	4	17	0	0	47	1	412	1	1	1	2
88	21	1	4	18	0	0	47	1	571	1	1	1	2
88	21	1	4	19	0	1	47	0	404	1	1	1	2
88	21	1	4	21	0	0	49	1	489	1	1	1	2
88	21	1	4	22	0	1	49	1	440	1	1	1	2
88	21	1	4	23	1	666	47	1	458	1	1	0	2
88	25	1	4	3	0	0	49	1	484	1	1	0	2
88	25	1	4	4	0	1	49	1	659	1	1	0	2
88	25	1	4	5	0	1	47	1	556	1	1	0	2
88	25	1	4	6	0	0	47	1	338	1	1	0	2
88	25	1	4	9	0	0	47	1	1673	1	1	1	2
88	25	1	4	10	0	0	49	1	384	1	1	1	2
88	25	1	4	11	0	1	49	1	473	1	1	1	2
88	25	1	4	12	0	1	47	1	468	1	1	1	2
88	25	1	4	13	0	1	49	1	397	1	1	1	2
88	25	1	4	14	0	1	47	1	489	1	1	1	2
88	25	1	4	15	0	0	47	1	465	1	1	1	2
88	25	1	4	16	0	1	49	1	378	1	1	1	2
88	25	1	4	17	0	0	49	1	346	1	1	1	2
88	25	1	4	18	0	0	47	1	549	1	1	1	2
88	25	1	4	19	0	1	49	0	412	1	1	1	2
88	25	1	4	21	0	0	49	1	420	1	1	1	2
88	25	1	4	22	1	666	49	1	613	1	1	0	2
88	32	1	4	3	0	0	49	1	592	1	1	0	2
88	32	1	4	4	0	0	47	1	388	1	1	0	2
88	32	1	4	5	0	1	47	1	485	1	1	0	2
88	32	1	4	6	0	1	49	1	453	1	1	0	2
88	32	1	4	9	0	0	49	1	489	1	1	1	2
88	32	1	4	10	0	0	47	1	783	1	1	1	2
88	32	1	4	11	0	1	47	0	575	1	1	1	2
88	32	1	4	13	0	1	47	1	433	1	1	1	2
88	32	1	4	14	0	0	47	1	467	1	1	1	2
88	32	1	4	15	0	1	47	1	434	1	1	1	2
