subject	blocknr	blocktype	preDT	trialtype	congruency	response	correct	RT	P_correct	Pre_Post	mini_block	first_trial
1	49	0	0	0	0	49	1	537	1	1	1	1
1	49	0	0	0	1	47	1	350	1	1	1	1
1	49	0	0	0	1	49	1	524	1	1	2	1
1	49	0	0	0	1	47	0	384	1	1	2	1
1	49	0	0	0	0	49	1	841	1	1	2	1
1	49	0	0	0	1	47	1	490	1	1	2	1
1	49	0	0	0	0	47	1	507	1	1	3	1
1	49	0	0	0	0	47	1	426	1	1	3	1
1	49	0	0	0	0	47	1	573	1	1	3	1
1	49	0	0	0	0	49	1	429	1	1	3	1
1	51	0	4	0	1	49	1	682	0	0	0	0
1	51	0	4	0	0	49	1	534	0	0	0	0
1	51	0	4	0	1	49	0	512	0	0	0	0
1	51	0	4	0	0	47	1	655	0	0	0	0
1	51	0	4	1	666	47	0	515	0	0	0	0
1	51	0	4	0	0	47	1	545	0	1	1	0
1	51	0	4	0	1	49	1	561	0	1	1	1
1	51	0	4	0	1	47	1	683	0	1	1	1
1	51	0	4	0	0	47	1	417	0	1	1	1
1	51	0	4	0	0	49	1	569	0	1	2	1
1	51	0	4	0	0	49	0	504	0	1	2	1
1	51	0	4	0	0	47	0	487	0	1	2	1
1	51	0	4	0	0	47	0	376	0	1	2	1
1	51	0	4	0	1	47	0	575	0	1	3	1
1	51	0	4	0	1	49	1	361	0	1	3	1
1	51	0	4	0	1	47	1	730	0	1	3	1
1	51	0	4	0	1	47	1	661	0	1	3	1
1	52	2	0	0	1	49	1	766	0	1	1	0
1	52	2	0	0	1	47	0	490	0	1	1	1
1	52	2	0	0	0	49	1	475	0	1	1	1
1	52	2	0	0	1	47	1	991	0	1	1	1
1	52	2	0	0	0	47	1	618	0	1	2	1
1	52	2	0	0	0	47	0	608	0	1	2	1
1	52	2	0	0	0	47	1	723	0	1	2	1
1	52	2	0	0	0	47	1	428	0	1	2	1
1	52	2	0	0	1	47	0	442	0	1	3	1
1	52	2	0	0	1	47	1	721	0	1	3	1
1	52	2	0	0	0	49	1	585	0	1	3	1
1	52	2	0	0	1	47	1	496	0	1	3	1
1	52	2	0	1	666	0	0	1250	0	1	3	1
1	53	2	4	0	0	49	1	810	1	0	0	0
1	53	2	4	0	0	47	1	464	1	0	0	0
1	53	2	4	0	1	47	1	613	1	0	0	0
1	53	2	4	0	1	49	1	600	1	0	0	0
1	53	2	4	3	666	57	1	685	1	0	0	0
1	53	2	4	0	1	49	1	745	1	1	1	0
1	53	2	4	0	0	49	1	554	1	1	1	1
1	53	2	4	0	0	47	1	929	1	1	1	1
1	53	2	4	0	0	47	1	589	1	1	1	1
1	53	2	4	0	0	49	1	530	1	1	2	1
1	53	2	4	0	1	49	1	563	1	1	2	1
1	53	2	4	0	1	47	1	570	1	1	2	1
1	53	2	4	0	0	47	1	599	1	1	2	1
1	53	2	4	0	1	47	1	535	1	1	3	1
1	53	2	4	0	1	47	1	459	1	1	3	1
1	53	2	4	0	0	47	0	388	1	1	3	1
1	53	2	4	0	1	49	1	637	1	1	3	1
1	53	2	4	1	666	47	1	474	1	1	3	1
1	54	1	4	0	0	47	1	648	1	0	0	0
1	54	1	4	0	1	49	1	521	1	0	0	0
1	54	1	4	0	0	47	0	441	1	0	0	0
1	54	1	4	0	1	47	1	403	1	0	0	0
1	54	1	4	2	666	57	1	664	1	0	0	0
1	54	1	4	0	0	47	1	670	1	1	1	0
1	54	1	4	0	0	47	1	693	1	1	1	1
1	54	1	4	0	1	49	1	645	1	1	1	1
1	54	1	4	0	1	47	1	572	1	1	1	1
1	54	1	4	0	0	47	1	463	1	1	2	1
1	54	1	4	0	0	49	1	594	1	1	2	1
1	54	1	4	0	0	49	1	538	1	1	2	1
1	54	1	4	0	1	47	1	536	1	1	2	1
1	54	1	4	0	1	47	0	424	1	1	3	1
1	54	1	4	0	1	47	1	579	1	1	3	1
1	54	1	4	0	1	49	1	510	1	1	3	1
1	54	1	4	0	0	47	0	456	1	1	3	1
1	55	0	0	1	666	47	1	645	1	1	1	0
1	55	0	0	0	1	49	1	589	1	1	1	0
1	55	0	0	0	0	49	1	572	1	1	1	1
1	55	0	0	0	0	47	1	572	1	1	1	1
1	55	0	0	0	0	47	1	450	1	1	1	1
1	55	0	0	0	0	47	1	388	1	1	2	1
1	55	0	0	0	1	49	0	674	1	1	2	1
1	55	0	0	0	1	49	1	779	1	1	2	1
1	55	0	0	0	1	47	1	420	1	1	2	1
1	55	0	0	0	0	49	1	403	1	1	3	1
1	55	0	0	0	1	49	1	792	1	1	3	1
1	55	0	0	0	0	49	1	861	1	1	3	1
1	55	0	0	0	1	47	1	386	1	1	3	1
1	56	1	0	2	666	57	1	680	1	1	1	0
1	56	1	0	0	0	47	1	705	1	1	1	0
1	56	1	0	0	0	49	1	415	1	1	1	1
1	56	1	0	0	0	47	1	412	1	1	1	1
1	56	1	0	0	1	49	1	720	1	1	1	1
1	56	1	0	0	1	47	1	455	1	1	2	1
1	56	1	0	0	0	49	1	488	1	1	2	1
1	56	1	0	0	0	47	1	577	1	1	2	1
1	56	1	0	0	1	47	1	600	1	1	2	1
1	56	1	0	0	0	49	1	546	1	1	3	1
1	56	1	0	0	1	49	1	585	1	1	3	1
1	56	1	0	0	1	49	1	484	1	1	3	1
1	56	1	0	0	1	47	1	510	1	1	3	1
2	9	2	0	0	0	47	1	683	1	1	1	0
2	9	2	0	0	0	49	1	430	1	1	1	1
2	9	2	0	0	0	47	1	553	1	1	1	1
2	9	2	0	0	1	49	1	584	1	1	1	1
2	9	2	0	0	1	49	1	766	1	1	2	1
2	9	2	0	0	1	47	1	542	1	1	2	1
2	9	2	0	0	0	49	1	574	1	1	2	1
2	9	2	0	0	0	49	1	596	1	1	2	1
2	9	2	0	0	1	47	1	562	1	1	3	1
2	9	2	0	0	1	47	1	681	1	1	3	1
2	9	2	0	0	1	49	1	483	1	1	3	1
2	9	2	0	0	0	47	1	549	1	1	3	1
2	9	2	0	1	666	47	1	636	1	1	3	1
2	10	2	4	0	0	47	1	493	1	0	0	0
2	10	2	4	0	1	47	1	630	1	0	0	0
2	10	2	4	0	1	49	1	482	1	0	0	0
2	10	2	4	0	0	49	1	860	1	0	0	0
2	10	2	4	3	666	57	1	776	1	0	0	0
2	10	2	4	0	1	49	1	607	1	1	1	0
2	10	2	4	0	0	47	1	789	1	1	1	1
2	10	2	4	0	1	47	1	692	1	1	1	1
2	10	2	4	0	1	49	1	662	1	1	1	1
2	10	2	4	0	1	47	1	1057	1	1	2	1
2	10	2	4	0	0	49	1	631	1	1	2	1
2	10	2	4	0	0	47	1	707	1	1	2	1
2	10	2	4	0	1	49	1	645	1	1	2	1
2	10	2	4	0	0	47	1	529	1	1	3	1
2	10	2	4	0	0	49	1	600	1	1	3	1
2	10	2	4	0	1	47	1	622	1	1	3	1
2	10	2	4	0	0	49	1	571	1	1	3	1
2	10	2	4	1	666	49	1	913	1	1	3	1
2	11	0	0	1	666	47	1	941	1	1	1	0
2	11	0	0	0	1	47	1	1150	1	1	1	0
2	11	0	0	0	0	47	1	688	1	1	1	1
2	11	0	0	0	1	49	1	811	1	1	1	1
2	11	0	0	0	1	49	1	833	1	1	1	1
2	11	0	0	0	0	49	1	934	1	1	2	1
2	11	0	0	0	1	47	1	519	1	1	2	1
2	11	0	0	0	0	49	1	632	1	1	2	1
2	11	0	0	0	1	47	1	732	1	1	2	1
2	11	0	0	0	1	49	1	533	1	1	3	1
2	11	0	0	0	0	47	1	605	1	1	3	1
2	11	0	0	0	0	47	1	570	1	1	3	1
2	11	0	0	0	0	49	1	537	1	1	3	1
2	12	1	4	0	1	47	1	565	1	0	0	0
2	12	1	4	0	1	49	1	388	1	0	0	0
2	12	1	4	0	0	49	1	657	1	0	0	0
2	12	1	4	0	0	47	1	597	1	0	0	0
2	12	1	4	2	666	57	1	714	1	0	0	0
2	12	1	4	0	0	49	1	716	1	1	1	0
2	12	1	4	0	0	47	1	597	1	1	1	1
2	12	1	4	0	1	49	1	715	1	1	1	1
2	12	1	4	0	0	49	1	636	1	1	1	1
2	12	1	4	0	1	49	1	576	1	1	2	1
2	12	1	4	0	1	47	1	575	1	1	2	1
2	12	1	4	0	0	47	1	709	1	1	2	1
2	12	1	4	0	1	47	1	1231	1	1	2	1
2	12	1	4	0	0	47	1	646	1	1	3	1
2	12	1	4	0	1	47	1	649	1	1	3	1
2	12	1	4	0	1	49	1	661	1	1	3	1
2	12	1	4	0	0	49	1	680	1	1	3	1
2	13	0	4	0	0	49	1	667	1	0	0	0
2	13	0	4	0	0	47	1	495	1	0	0	0
2	13	0	4	0	1	49	1	511	1	0	0	0
2	13	0	4	0	1	47	1	680	1	0	0	0
2	13	0	4	1	666	47	1	866	1	0	0	0
2	13	0	4	0	0	47	1	838	1	1	1	0
2	13	0	4	0	0	49	1	523	1	1	1	1
2	13	0	4	0	1	49	1	660	1	1	1	1
2	13	0	4	0	1	47	1	623	1	1	1	1
2	13	0	4	0	0	47	1	652	1	1	2	1
2	13	0	4	0	1	49	1	568	1	1	2	1
2	13	0	4	0	1	47	1	630	1	1	2	1
2	13	0	4	0	0	49	1	555	1	1	2	1
2	13	0	4	0	1	47	1	642	1	1	3	1
2	13	0	4	0	0	49	1	582	1	1	3	1
2	13	0	4	0	0	47	1	604	1	1	3	1
2	13	0	4	0	1	49	1	778	1	1	3	1
2	14	1	0	2	666	57	1	843	1	1	1	0
2	14	1	0	0	1	49	1	559	1	1	1	0
2	14	1	0	0	1	49	1	470	1	1	1	1
2	14	1	0	0	1	47	1	425	1	1	1	1
2	14	1	0	0	1	47	1	573	1	1	1	1
2	14	1	0	0	0	49	1	539	1	1	2	1
2	14	1	0	0	0	47	1	628	1	1	2	1
2	14	1	0	0	1	47	1	728	1	1	2	1
2	14	1	0	0	0	47	1	552	1	1	2	1
2	14	1	0	0	0	47	1	568	1	1	3	1
2	14	1	0	0	0	49	1	646	1	1	3	1
2	14	1	0	0	0	49	1	714	1	1	3	1
2	14	1	0	0	1	49	1	891	1	1	3	1
2	16	1	4	0	0	49	1	812	1	0	0	0
2	16	1	4	0	0	47	1	682	1	0	0	0
2	16	1	4	0	1	47	1	692	1	0	0	0
2	16	1	4	0	1	49	1	575	1	0	0	0
2	16	1	4	2	666	57	1	757	1	0	0	0
2	16	1	4	0	0	49	1	654	1	1	1	0
2	16	1	4	0	1	49	1	617	1	1	1	1
2	16	1	4	0	1	47	1	534	1	1	1	1
2	16	1	4	0	0	49	1	518	1	1	1	1
2	16	1	4	0	1	47	1	622	1	1	2	1
2	16	1	4	0	1	49	1	563	1	1	2	1
2	16	1	4	0	1	49	1	554	1	1	2	1
2	16	1	4	0	0	47	1	617	1	1	2	1
2	16	1	4	0	0	47	1	622	1	1	3	1
2	16	1	4	0	0	49	1	587	1	1	3	1
2	16	1	4	0	1	47	1	945	1	1	3	1
2	16	1	4	0	0	47	1	930	1	1	3	1
2	17	2	4	0	1	49	1	672	1	0	0	0
2	17	2	4	0	1	47	1	611	1	0	0	0
2	17	2	4	0	0	47	1	720	1	0	0	0
2	17	2	4	0	0	49	1	538	1	0	0	0
2	17	2	4	3	666	57	1	753	1	0	0	0
2	17	2	4	0	0	47	1	633	1	1	1	0
2	17	2	4	0	0	47	1	614	1	1	1	1
2	17	2	4	0	1	47	1	603	1	1	1	1
2	17	2	4	0	1	47	1	664	1	1	1	1
2	17	2	4	0	0	49	1	611	1	1	2	1
2	17	2	4	0	0	49	1	848	1	1	2	1
2	17	2	4	0	1	49	1	709	1	1	2	1
2	17	2	4	0	0	47	1	639	1	1	2	1
2	17	2	4	0	1	47	1	795	1	1	3	1
2	17	2	4	0	0	49	1	641	1	1	3	1
2	17	2	4	0	1	49	1	750	1	1	3	1
2	17	2	4	0	1	49	1	686	1	1	3	1
2	17	2	4	1	666	47	1	816	1	1	3	1
2	18	2	0	0	1	49	1	560	1	1	1	0
2	18	2	0	0	0	47	1	511	1	1	1	1
2	18	2	0	0	0	47	1	624	1	1	1	1
2	18	2	0	0	0	49	1	565	1	1	1	1
2	18	2	0	0	1	47	1	651	1	1	2	1
2	18	2	0	0	1	49	1	519	1	1	2	1
2	18	2	0	0	0	49	1	528	1	1	2	1
2	18	2	0	0	1	49	1	559	1	1	2	1
2	18	2	0	0	1	47	1	551	1	1	3	1
2	18	2	0	0	0	49	1	638	1	1	3	1
2	18	2	0	0	0	47	1	618	1	1	3	1
2	18	2	0	0	1	47	1	543	1	1	3	1
2	18	2	0	1	666	49	1	679	1	1	3	1
2	19	0	0	1	666	0	0	1250	0	1	1	0
2	19	0	0	0	1	49	1	743	0	1	1	0
2	19	0	0	0	0	49	1	575	0	1	1	1
2	19	0	0	0	0	49	1	510	0	1	1	1
2	19	0	0	0	0	47	1	559	0	1	1	1
2	19	0	0	0	0	49	1	478	0	1	2	1
2	19	0	0	0	1	47	1	528	0	1	2	1
2	19	0	0	0	0	47	1	727	0	1	2	1
2	19	0	0	0	0	47	1	528	0	1	2	1
2	19	0	0	0	1	49	1	584	0	1	3	1
2	19	0	0	0	1	49	1	598	0	1	3	1
2	19	0	0	0	1	47	1	515	0	1	3	1
2	19	0	0	0	1	47	1	532	0	1	3	1
2	20	1	0	2	666	57	1	940	1	1	1	0
2	20	1	0	0	1	47	1	742	1	1	1	0
2	20	1	0	0	1	47	1	471	1	1	1	1
2	20	1	0	0	0	47	1	689	1	1	1	1
2	20	1	0	0	1	49	1	820	1	1	1	1
2	20	1	0	0	0	49	1	481	1	1	2	1
2	20	1	0	0	1	49	1	627	1	1	2	1
2	20	1	0	0	1	49	1	655	1	1	2	1
2	20	1	0	0	0	49	1	547	1	1	2	1
2	20	1	0	0	1	47	1	554	1	1	3	1
2	20	1	0	0	0	49	1	666	1	1	3	1
2	20	1	0	0	0	47	1	645	1	1	3	1
2	20	1	0	0	0	47	1	504	1	1	3	1
2	21	0	4	0	0	49	1	541	1	0	0	0
2	21	0	4	0	0	47	1	468	1	0	0	0
2	21	0	4	0	1	49	1	479	1	0	0	0
2	21	0	4	0	1	47	1	488	1	0	0	0
2	21	0	4	1	666	47	1	578	1	0	0	0
2	21	0	4	0	0	47	1	600	1	1	1	0
2	21	0	4	0	1	47	1	645	1	1	1	1
2	21	0	4	0	0	47	1	569	1	1	1	1
2	21	0	4	0	0	47	1	488	1	1	1	1
2	21	0	4	0	0	49	1	554	1	1	2	1
2	21	0	4	0	0	49	1	625	1	1	2	1
2	21	0	4	0	1	47	1	606	1	1	2	1
2	21	0	4	0	1	49	1	619	1	1	2	1
2	21	0	4	0	1	49	1	560	1	1	3	1
2	21	0	4	0	1	49	1	447	1	1	3	1
2	21	0	4	0	1	47	1	546	1	1	3	1
2	21	0	4	0	0	49	1	553	1	1	3	1
2	23	1	0	2	666	57	1	1031	1	1	1	0
2	23	1	0	0	1	47	1	949	1	1	1	0
2	23	1	0	0	0	49	1	582	1	1	1	1
2	23	1	0	0	1	47	1	780	1	1	1	1
2	23	1	0	0	0	49	1	635	1	1	1	1
2	23	1	0	0	0	47	1	583	1	1	2	1
2	23	1	0	0	0	47	1	685	1	1	2	1
2	23	1	0	0	1	47	1	664	1	1	2	1
2	23	1	0	0	1	49	1	579	1	1	2	1
2	23	1	0	0	0	49	1	1041	1	1	3	1
2	23	1	0	0	1	49	1	1239	1	1	3	1
2	23	1	0	0	1	49	1	558	1	1	3	1
2	23	1	0	0	0	47	1	629	1	1	3	1
2	24	2	0	0	0	49	1	602	1	1	1	0
2	24	2	0	0	1	49	1	791	1	1	1	1
2	24	2	0	0	1	49	1	550	1	1	1	1
2	24	2	0	0	1	47	1	598	1	1	1	1
2	24	2	0	0	1	47	1	979	1	1	2	1
2	24	2	0	0	1	49	1	475	1	1	2	1
2	24	2	0	0	0	47	1	741	1	1	2	1
2	24	2	0	0	0	47	1	550	1	1	2	1
2	24	2	0	0	1	49	0	685	1	1	3	1
2	24	2	0	0	0	49	1	584	1	1	3	1
2	24	2	0	0	0	47	1	542	1	1	3	1
2	24	2	0	0	0	49	1	502	1	1	3	1
2	24	2	0	1	666	47	1	631	1	1	3	1
2	25	2	4	0	1	47	1	778	1	0	0	0
2	25	2	4	0	1	49	1	576	1	0	0	0
2	25	2	4	0	0	49	1	703	1	0	0	0
2	25	2	4	0	0	47	1	561	1	0	0	0
2	25	2	4	3	666	57	1	864	1	0	0	0
2	25	2	4	0	1	49	1	492	1	1	1	0
2	25	2	4	0	0	49	1	685	1	1	1	1
2	25	2	4	0	0	47	1	656	1	1	1	1
2	25	2	4	0	1	47	1	635	1	1	1	1
2	25	2	4	0	1	47	1	984	1	1	2	1
2	25	2	4	0	1	47	1	584	1	1	2	1
2	25	2	4	0	1	49	1	582	1	1	2	1
2	25	2	4	0	0	49	1	556	1	1	2	1
2	25	2	4	0	0	49	1	579	1	1	3	1
2	25	2	4	0	0	47	1	553	1	1	3	1
2	25	2	4	0	0	47	1	568	1	1	3	1
2	25	2	4	0	1	49	1	527	1	1	3	1
2	25	2	4	1	666	49	1	735	1	1	3	1
2	26	0	0	1	666	47	1	1209	1	1	1	0
2	26	0	0	0	0	47	1	617	1	1	1	0
2	26	0	0	0	1	49	1	550	1	1	1	1
2	26	0	0	0	0	47	1	629	1	1	1	1
2	26	0	0	0	1	47	1	697	1	1	1	1
2	26	0	0	0	1	49	1	555	1	1	2	1
2	26	0	0	0	0	49	1	690	1	1	2	1
2	26	0	0	0	1	49	1	621	1	1	2	1
2	26	0	0	0	1	47	1	594	1	1	2	1
2	26	0	0	0	0	49	1	647	1	1	3	1
2	26	0	0	0	0	49	1	539	1	1	3	1
2	26	0	0	0	0	47	1	491	1	1	3	1
2	26	0	0	0	1	47	1	604	1	1	3	1
2	27	0	4	0	0	47	1	622	1	0	0	0
2	27	0	4	0	0	49	1	459	1	0	0	0
2	27	0	4	0	1	47	1	653	1	0	0	0
2	27	0	4	0	1	49	1	537	1	0	0	0
2	27	0	4	1	666	47	1	513	1	0	0	0
2	27	0	4	0	0	49	1	545	1	1	1	0
2	27	0	4	0	1	47	1	488	1	1	1	1
2	27	0	4	0	0	47	1	602	1	1	1	1
2	27	0	4	0	0	49	1	536	1	1	1	1
2	27	0	4	0	1	47	1	535	1	1	2	1
2	27	0	4	0	0	47	1	592	1	1	2	1
2	27	0	4	0	1	49	1	558	1	1	2	1
2	27	0	4	0	0	47	1	621	1	1	2	1
2	27	0	4	0	1	47	1	810	1	1	3	1
2	27	0	4	0	1	49	1	576	1	1	3	1
2	27	0	4	0	1	49	1	694	1	1	3	1
2	27	0	4	0	0	49	1	680	1	1	3	1
2	28	1	4	0	1	49	1	753	1	0	0	0
2	28	1	4	0	0	47	1	568	1	0	0	0
2	28	1	4	0	1	47	1	543	1	0	0	0
2	28	1	4	0	0	49	1	574	1	0	0	0
2	28	1	4	2	666	57	1	869	1	0	0	0
2	28	1	4	0	0	49	1	825	1	1	1	0
2	28	1	4	0	0	47	1	711	1	1	1	1
2	28	1	4	0	0	49	1	640	1	1	1	1
2	28	1	4	0	1	47	1	613	1	1	1	1
2	28	1	4	0	0	47	1	626	1	1	2	1
2	28	1	4	0	1	47	1	598	1	1	2	1
2	28	1	4	0	1	49	1	564	1	1	2	1
2	28	1	4	0	1	47	1	587	1	1	2	1
2	28	1	4	0	0	49	1	656	1	1	3	1
2	28	1	4	0	0	47	1	532	1	1	3	1
2	28	1	4	0	1	49	1	620	1	1	3	1
2	28	1	4	0	1	49	1	801	1	1	3	1
2	30	2	0	0	0	47	1	701	1	1	1	0
2	30	2	0	0	1	49	1	383	1	1	1	1
2	30	2	0	0	1	49	1	500	1	1	1	1
2	30	2	0	0	0	47	1	589	1	1	1	1
2	30	2	0	0	0	49	1	483	1	1	2	1
2	30	2	0	0	0	49	1	492	1	1	2	1
2	30	2	0	0	0	49	1	494	1	1	2	1
2	30	2	0	0	0	47	1	431	1	1	2	1
2	30	2	0	0	1	47	1	555	1	1	3	1
2	30	2	0	0	1	49	1	618	1	1	3	1
2	30	2	0	0	1	47	1	871	1	1	3	1
2	30	2	0	0	1	47	1	667	1	1	3	1
2	30	2	0	1	666	47	1	702	1	1	3	1
2	31	0	0	1	666	0	0	1250	0	1	1	0
2	31	0	0	0	0	47	1	841	0	1	1	0
2	31	0	0	0	1	49	1	534	0	1	1	1
2	31	0	0	0	0	49	1	598	0	1	1	1
2	31	0	0	0	1	47	1	643	0	1	1	1
2	31	0	0	0	1	49	1	535	0	1	2	1
2	31	0	0	0	1	47	1	575	0	1	2	1
2	31	0	0	0	0	49	1	533	0	1	2	1
2	31	0	0	0	0	47	1	549	0	1	2	1
2	31	0	0	0	0	47	1	580	0	1	3	1
2	31	0	0	0	0	49	1	546	0	1	3	1
2	31	0	0	0	1	47	1	570	0	1	3	1
2	31	0	0	0	1	49	1	472	0	1	3	1
2	32	1	4	0	0	49	1	513	1	0	0	0
2	32	1	4	0	0	47	1	514	1	0	0	0
2	32	1	4	0	1	49	1	554	1	0	0	0
2	32	1	4	0	1	47	1	538	1	0	0	0
2	32	1	4	2	666	57	1	882	1	0	0	0
2	32	1	4	0	0	49	1	525	1	1	1	0
2	32	1	4	0	1	49	1	517	1	1	1	1
2	32	1	4	0	0	49	1	606	1	1	1	1
2	32	1	4	0	1	47	1	595	1	1	1	1
2	32	1	4	0	1	47	1	464	1	1	2	1
2	32	1	4	0	0	47	1	451	1	1	2	1
2	32	1	4	0	0	47	1	518	1	1	2	1
2	32	1	4	0	1	47	1	654	1	1	2	1
2	32	1	4	0	0	47	1	514	1	1	3	1
2	32	1	4	0	1	49	1	594	1	1	3	1
2	32	1	4	0	0	49	1	624	1	1	3	1
2	32	1	4	0	1	49	1	605	1	1	3	1
2	33	0	4	0	1	49	1	643	1	0	0	0
2	33	0	4	0	0	47	1	535	1	0	0	0
2	33	0	4	0	1	47	1	711	1	0	0	0
2	33	0	4	0	0	49	1	592	1	0	0	0
2	33	0	4	1	666	47	1	590	1	0	0	0
2	33	0	4	0	1	49	1	572	1	1	1	0
2	33	0	4	0	1	47	1	539	1	1	1	1
2	33	0	4	0	0	49	1	627	1	1	1	1
2	33	0	4	0	0	47	1	535	1	1	1	1
2	33	0	4	0	1	49	1	575	1	1	2	1
2	33	0	4	0	1	49	1	614	1	1	2	1
2	33	0	4	0	1	47	1	522	1	1	2	1
2	33	0	4	0	1	49	0	875	1	1	2	1
2	33	0	4	0	0	47	1	655	1	1	3	1
2	33	0	4	0	0	49	1	666	1	1	3	1
2	33	0	4	0	0	49	1	582	1	1	3	1
2	33	0	4	0	0	47	1	572	1	1	3	1
2	34	2	4	0	0	49	1	583	1	0	0	0
2	34	2	4	0	1	49	1	525	1	0	0	0
2	34	2	4	0	0	47	1	517	1	0	0	0
2	34	2	4	0	1	47	1	590	1	0	0	0
2	34	2	4	3	666	57	1	820	1	0	0	0
2	34	2	4	0	1	49	1	545	1	1	1	0
2	34	2	4	0	1	47	1	497	1	1	1	1
2	34	2	4	0	0	49	1	514	1	1	1	1
2	34	2	4	0	0	49	1	482	1	1	1	1
2	34	2	4	0	1	47	1	492	1	1	2	1
2	34	2	4	0	0	47	1	541	1	1	2	1
2	34	2	4	0	1	47	1	501	1	1	2	1
2	34	2	4	0	0	49	1	671	1	1	2	1
2	34	2	4	0	0	47	1	546	1	1	3	1
2	34	2	4	0	1	49	1	577	1	1	3	1
2	34	2	4	0	0	47	1	583	1	1	3	1
2	34	2	4	0	1	49	1	685	1	1	3	1
2	34	2	4	1	666	47	1	663	1	1	3	1
2	35	1	0	2	666	57	1	822	1	1	1	0
2	35	1	0	0	0	49	1	556	1	1	1	0
2	35	1	0	0	0	47	1	475	1	1	1	1
2	35	1	0	0	0	49	1	461	1	1	1	1
2	35	1	0	0	1	47	1	407	1	1	1	1
2	35	1	0	0	0	47	1	556	1	1	2	1
2	35	1	0	0	1	47	1	459	1	1	2	1
2	35	1	0	0	1	49	1	558	1	1	2	1
2	35	1	0	0	1	47	1	437	1	1	2	1
2	35	1	0	0	1	49	1	505	1	1	3	1
2	35	1	0	0	1	49	1	546	1	1	3	1
2	35	1	0	0	0	47	1	505	1	1	3	1
2	35	1	0	0	0	49	1	546	1	1	3	1
2	37	0	4	0	0	49	1	542	1	0	0	0
2	37	0	4	0	1	49	1	622	1	0	0	0
2	37	0	4	0	1	47	1	483	1	0	0	0
2	37	0	4	0	0	47	1	397	1	0	0	0
2	37	0	4	1	666	47	1	593	1	0	0	0
2	37	0	4	0	0	47	1	559	1	1	1	0
2	37	0	4	0	1	49	1	470	1	1	1	1
2	37	0	4	0	0	49	1	937	1	1	1	1
2	37	0	4	0	0	49	1	586	1	1	1	1
2	37	0	4	0	1	47	1	528	1	1	2	1
2	37	0	4	0	1	47	1	632	1	1	2	1
2	37	0	4	0	0	47	1	484	1	1	2	1
2	37	0	4	0	1	49	1	518	1	1	2	1
2	37	0	4	0	0	47	1	566	1	1	3	1
2	37	0	4	0	0	49	1	533	1	1	3	1
2	37	0	4	0	1	47	1	437	1	1	3	1
2	37	0	4	0	1	49	1	464	1	1	3	1
2	38	1	0	2	666	57	1	949	1	1	1	0
2	38	1	0	0	1	47	1	518	1	1	1	0
2	38	1	0	0	0	49	1	519	1	1	1	1
2	38	1	0	0	1	49	1	439	1	1	1	1
2	38	1	0	0	1	49	1	435	1	1	1	1
2	38	1	0	0	1	49	1	446	1	1	2	1
2	38	1	0	0	0	47	1	609	1	1	2	1
2	38	1	0	0	1	47	1	535	1	1	2	1
2	38	1	0	0	0	47	1	478	1	1	2	1
2	38	1	0	0	0	47	1	424	1	1	3	1
2	38	1	0	0	1	47	1	508	1	1	3	1
2	38	1	0	0	0	49	1	541	1	1	3	1
2	38	1	0	0	0	49	1	533	1	1	3	1
2	39	0	0	1	666	49	1	813	1	1	1	0
2	39	0	0	0	1	49	1	755	1	1	1	0
2	39	0	0	0	0	47	1	467	1	1	1	1
2	39	0	0	0	1	47	1	653	1	1	1	1
2	39	0	0	0	0	47	1	729	1	1	1	1
2	39	0	0	0	1	49	0	465	1	1	2	1
2	39	0	0	0	1	49	1	548	1	1	2	1
2	39	0	0	0	0	49	1	611	1	1	2	1
2	39	0	0	0	1	49	1	504	1	1	2	1
2	39	0	0	0	0	47	1	537	1	1	3	1
2	39	0	0	0	1	47	1	481	1	1	3	1
2	39	0	0	0	0	49	1	515	1	1	3	1
2	39	0	0	0	0	49	1	483	1	1	3	1
2	40	1	4	0	1	49	1	628	1	0	0	0
2	40	1	4	0	1	47	1	488	1	0	0	0
2	40	1	4	0	0	47	1	738	1	0	0	0
2	40	1	4	0	0	49	1	467	1	0	0	0
2	40	1	4	2	666	57	1	925	1	0	0	0
2	40	1	4	0	0	49	1	559	1	1	1	0
2	40	1	4	0	1	47	1	526	1	1	1	1
2	40	1	4	0	0	47	1	590	1	1	1	1
2	40	1	4	0	1	47	1	484	1	1	1	1
2	40	1	4	0	1	47	1	438	1	1	2	1
2	40	1	4	0	1	49	1	546	1	1	2	1
2	40	1	4	0	1	49	1	465	1	1	2	1
2	40	1	4	0	0	47	1	475	1	1	2	1
2	40	1	4	0	0	47	1	517	1	1	3	1
2	40	1	4	0	0	49	1	542	1	1	3	1
2	40	1	4	0	0	49	1	542	1	1	3	1
2	40	1	4	0	1	49	1	542	1	1	3	1
2	41	2	0	0	1	49	1	685	1	1	1	0
2	41	2	0	0	1	47	1	520	1	1	1	1
2	41	2	0	0	1	49	1	568	1	1	1	1
2	41	2	0	0	1	49	1	503	1	1	1	1
2	41	2	0	0	0	49	1	584	1	1	2	1
2	41	2	0	0	1	47	1	582	1	1	2	1
2	41	2	0	0	0	47	1	500	1	1	2	1
2	41	2	0	0	0	49	1	845	1	1	2	1
2	41	2	0	0	0	47	1	665	1	1	3	1
2	41	2	0	0	1	47	1	733	1	1	3	1
