"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","64","265627","0.0-100.0","2u5ya5yy","2560","1440","","","","","","","","","","","354","eal","Diagnostic trial","","f","0","2","false","true","RIGHT","j","0","LEFT","false","","",""
"","call-function","65","265628","0.0-102.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","66","265935","0.0-102.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","67","265936","0.0-102.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","266692","0.0-103.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","69","267467","0.0-104.0","2u5ya5yy","2560","1440","","","","","","","","","","","774","yrl","Diagnostic trial","","j","0","3","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","70","268226","0.0-107.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","71","268619","0.0-108.0","2u5ya5yy","2560","1440","","","","","","","","","","","392","yrl","Diagnostic trial","","j","0","4","false","false","LEFT","f","0","RIGHT","false","","",""
"","call-function","72","268620","0.0-110.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","73","268922","0.0-110.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","74","268923","0.0-110.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","75","269676","0.0-111.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","76","270419","0.0-112.0","2u5ya5yy","2560","1440","","","","","","","","","","","742","yrl","Diagnostic trial","","j","0","5","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","77","271181","0.0-115.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","78","271907","0.0-116.0","2u5ya5yy","2560","1440","","","","","","","","","","","724","eal","Diagnostic trial","","f","0","6","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","79","272664","0.0-119.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","80","273163","0.0-120.0","2u5ya5yy","2560","1440","","","","","","","","","","","498","eal","Diagnostic trial","","f","0","7","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","81","273929","0.0-123.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","82","274675","0.0-124.0","2u5ya5yy","2560","1440","","","","","","","","","","","745","yrl","Diagnostic trial","","f","0","8","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","83","275434","0.0-127.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","84","276211","0.0-128.0","2u5ya5yy","2560","1440","","","","","","","","","","","776","eal","Diagnostic trial","","f","0","9","false","true","RIGHT","j","0","LEFT","false","","",""
"","call-function","85","276211","0.0-130.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","86","276527","0.0-130.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","87","276527","0.0-130.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","88","277284","0.0-131.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","89","278435","0.0-132.0","2u5ya5yy","2560","1440","","","","","","","","","","","1151","yrl","Inducer trial","","j","0","","true","","","","1","","","","",""
"","html-keyboard-response","90","279939","0.0-135.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","91","293835","0.0-136.0","2u5ya5yy","2560","1440","","","","","","","","","","","13895","If hhu press LEFT | If i50 press RIGHT","Inducer instructions",""," ","1","","","","","","","","","","",""
"","html-keyboard-response","92","294600","0.0-137.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","93","295251","0.0-138.0","2u5ya5yy","2560","1440","","","","","","","","","","","650","i50","Diagnostic trial","","f","1","0","false","true","RIGHT","j","0","RIGHT","true","","",""
"","call-function","94","295252","0.0-140.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","95","295560","0.0-140.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","96","295561","0.0-140.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","97","296315","0.0-141.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","98","297075","0.0-142.0","2u5ya5yy","2560","1440","","","","","","","","","","","759","i50","Diagnostic trial","","f","1","1","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","99","297836","0.0-145.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","100","298555","0.0-146.0","2u5ya5yy","2560","1440","","","","","","","","","","","718","hhu","Diagnostic trial","","f","1","2","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","101","299317","0.0-149.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","102","300243","0.0-150.0","2u5ya5yy","2560","1440","","","","","","","","","","","925","hhu","Diagnostic trial","","f","1","3","false","true","RIGHT","j","0","LEFT","false","","",""
"","call-function","103","300243","0.0-152.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","104","300548","0.0-152.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","105","300549","0.0-152.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","106","301304","0.0-153.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","107","301923","0.0-154.0","2u5ya5yy","2560","1440","","","","","","","","","","","618","hhu","Diagnostic trial","","f","1","4","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","108","302689","0.0-157.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","109","303371","0.0-158.0","2u5ya5yy","2560","1440","","","","","","","","","","","681","hhu","Diagnostic trial","","j","1","5","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","110","304125","0.0-161.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","111","304787","0.0-162.0","2u5ya5yy","2560","1440","","","","","","","","","","","661","i50","Diagnostic trial","","j","1","6","false","false","LEFT","f","0","RIGHT","false","","",""
"","call-function","112","304787","0.0-164.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","113","305100","0.0-164.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","114","305100","0.0-164.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","115","305859","0.0-165.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","116","306475","0.0-166.0","2u5ya5yy","2560","1440","","","","","","","","","","","615","hhu","Diagnostic trial","","f","1","7","false","true","RIGHT","j","0","LEFT","false","","",""
"","call-function","117","306475","0.0-168.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","118","306785","0.0-168.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","119","306786","0.0-168.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","120","307543","0.0-169.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","121","308179","0.0-170.0","2u5ya5yy","2560","1440","","","","","","","","","","","635","hhu","Diagnostic trial","","j","1","8","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","122","308941","0.0-173.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","123","309634","0.0-174.0","2u5ya5yy","2560","1440","","","","","","","","","","","693","i50","Diagnostic trial","","f","1","9","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","124","310395","0.0-177.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","125","311019","0.0-178.0","2u5ya5yy","2560","1440","","","","","","","","","","","623","hhu","Diagnostic trial","","j","1","10","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","126","311779","0.0-181.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","127","312731","0.0-182.0","2u5ya5yy","2560","1440","","","","","","","","","","","951","hhu","Inducer trial","","f","1","","true","","","","1","","","","",""
"","html-keyboard-response","128","314235","0.0-185.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","129","318011","0.0-186.0","2u5ya5yy","2560","1440","","","","","","","","","","","3775","If spm press LEFT | If umf press RIGHT","Inducer instructions",""," ","2","","","","","","","","","","",""
"","html-keyboard-response","130","318770","0.0-187.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","131","319507","0.0-188.0","2u5ya5yy","2560","1440","","","","","","","","","","","737","umf","Diagnostic trial","","j","2","0","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","132","320267","0.0-191.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","133","320691","0.0-192.0","2u5ya5yy","2560","1440","","","","","","","","","","","423","umf","Diagnostic trial","","j","2","1","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","134","321454","0.0-195.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","135","321994","0.0-196.0","2u5ya5yy","2560","1440","","","","","","","","","","","540","umf","Diagnostic trial","","j","2","2","false","false","LEFT","f","0","RIGHT","false","","",""
"","call-function","136","321995","0.0-198.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","137","322304","0.0-198.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","138","322304","0.0-198.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","139","323058","0.0-199.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","140","324131","0.0-200.0","2u5ya5yy","2560","1440","","","","","","","","","","","1072","spm","Diagnostic trial","","f","2","3","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","141","324896","0.0-203.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","142","325787","0.0-204.0","2u5ya5yy","2560","1440","","","","","","","","","","","890","umf","Diagnostic trial","","f","2","4","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","143","326540","0.0-207.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","144","327147","0.0-208.0","2u5ya5yy","2560","1440","","","","","","","","","","","606","spm","Diagnostic trial","","j","2","5","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","145","327903","0.0-211.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","146","328419","0.0-212.0","2u5ya5yy","2560","1440","","","","","","","","","","","515","spm","Diagnostic trial","","j","2","6","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","147","329176","0.0-215.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","148","329715","0.0-216.0","2u5ya5yy","2560","1440","","","","","","","","","","","538","umf","Diagnostic trial","","f","2","7","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","149","330475","0.0-219.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","150","331243","0.0-220.0","2u5ya5yy","2560","1440","","","","","","","","","","","767","umf","Inducer trial","","j","2","","true","","","","1","","","","",""
"","html-keyboard-response","151","332748","0.0-223.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","152","337707","0.0-224.0","2u5ya5yy","2560","1440","","","","","","","","","","","4958","If sbk press LEFT | If abv press RIGHT","Inducer instructions",""," ","3","","","","","","","","","","",""
"","html-keyboard-response","153","338468","0.0-225.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","154","339220","0.0-226.0","2u5ya5yy","2560","1440","","","","","","","","","","","751","sbk","Diagnostic trial","","j","3","0","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","155","339972","0.0-229.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","156","340779","0.0-230.0","2u5ya5yy","2560","1440","","","","","","","","","","","807","sbk","Diagnostic trial","","f","3","1","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","157","341538","0.0-233.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","158","342251","0.0-234.0","2u5ya5yy","2560","1440","","","","","","","","","","","712","sbk","Diagnostic trial","","j","3","2","false","false","LEFT","f","0","LEFT","true","","",""
"","call-function","159","342252","0.0-236.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","160","342567","0.0-236.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","161","342568","0.0-236.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","162","343329","0.0-237.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","163","344075","0.0-238.0","2u5ya5yy","2560","1440","","","","","","","","","","","746","abv","Diagnostic trial","","f","3","3","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","164","344828","0.0-241.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","165","345491","0.0-242.0","2u5ya5yy","2560","1440","","","","","","","","","","","664","sbk","Diagnostic trial","","j","3","4","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","166","346244","0.0-245.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","167","346907","0.0-246.0","2u5ya5yy","2560","1440","","","","","","","","","","","663","sbk","Diagnostic trial","","j","3","5","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","168","347661","0.0-249.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","169","348499","0.0-250.0","2u5ya5yy","2560","1440","","","","","","","","","","","838","sbk","Inducer trial","","f","3","","true","","","","1","","","","",""
"","html-keyboard-response","170","350002","0.0-253.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","171","352475","0.0-254.0","2u5ya5yy","2560","1440","","","","","","","","","","","2473","If wue press LEFT | If uga press RIGHT","Inducer instructions",""," ","4","","","","","","","","","","",""
"","html-keyboard-response","172","353231","0.0-255.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","173","353907","0.0-256.0","2u5ya5yy","2560","1440","","","","","","","","","","","675","wue","Diagnostic trial","","f","4","0","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","174","354669","0.0-259.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","175","355074","0.0-260.0","2u5ya5yy","2560","1440","","","","","","","","","","","405","wue","Diagnostic trial","","j","4","1","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","176","355834","0.0-263.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","177","356395","0.0-264.0","2u5ya5yy","2560","1440","","","","","","","","","","","560","wue","Diagnostic trial","","f","4","2","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","178","357151","0.0-267.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","179","357653","0.0-268.0","2u5ya5yy","2560","1440","","","","","","","","","","","501","uga","Diagnostic trial","","j","4","3","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","180","358405","0.0-271.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","181","358931","0.0-272.0","2u5ya5yy","2560","1440","","","","","","","","","","","525","uga","Diagnostic trial","","f","4","4","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","182","359684","0.0-275.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","183","360211","0.0-276.0","2u5ya5yy","2560","1440","","","","","","","","","","","527","uga","Diagnostic trial","","j","4","5","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","184","360969","0.0-279.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","185","361491","0.0-280.0","2u5ya5yy","2560","1440","","","","","","","","","","","522","wue","Diagnostic trial","","f","4","6","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","186","362253","0.0-283.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","187","362715","0.0-284.0","2u5ya5yy","2560","1440","","","","","","","","","","","461","wue","Diagnostic trial","","f","4","7","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","188","363468","0.0-287.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","189","363891","0.0-288.0","2u5ya5yy","2560","1440","","","","","","","","","","","422","wue","Diagnostic trial","","f","4","8","false","true","RIGHT","j","0","LEFT","false","","",""
"","call-function","190","363892","0.0-290.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","191","364201","0.0-290.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","192","364202","0.0-290.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","193","364956","0.0-291.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","194","365435","0.0-292.0","2u5ya5yy","2560","1440","","","","","","","","","","","478","uga","Diagnostic trial","","j","4","9","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","195","366192","0.0-295.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","196","366715","0.0-296.0","2u5ya5yy","2560","1440","","","","","","","","","","","523","uga","Diagnostic trial","","f","4","10","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","197","367475","0.0-299.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","198","368051","0.0-300.0","2u5ya5yy","2560","1440","","","","","","","","","","","576","uga","Diagnostic trial","","f","4","11","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","199","368812","0.0-303.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","200","369299","0.0-304.0","2u5ya5yy","2560","1440","","","","","","","","","","","487","wue","Diagnostic trial","","j","4","12","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","201","370060","0.0-307.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","202","370555","0.0-308.0","2u5ya5yy","2560","1440","","","","","","","","","","","494","uga","Diagnostic trial","","f","4","13","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","203","371311","0.0-311.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","204","371963","0.0-312.0","2u5ya5yy","2560","1440","","","","","","","","","","","652","uga","Inducer trial","","f","4","","true","","","","0","","","","",""
"","call-function","205","371964","0.0-314.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","206","372274","0.0-314.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","207","372274","0.0-314.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","208","373783","0.0-315.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","209","378276","0.0-316.0","2u5ya5yy","2560","1440","","","","","","","","","","","4491","If dts press LEFT | If lfd press RIGHT","Inducer instructions",""," ","5","","","","","","","","","","",""
"","html-keyboard-response","210","379042","0.0-317.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","211","379555","0.0-318.0","2u5ya5yy","2560","1440","","","","","","","","","","","513","dts","Diagnostic trial","","f","5","0","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","212","380319","0.0-321.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","213","380891","0.0-322.0","2u5ya5yy","2560","1440","","","","","","","","","","","571","dts","Diagnostic trial","","f","5","1","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","214","381643","0.0-325.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","215","382043","0.0-326.0","2u5ya5yy","2560","1440","","","","","","","","","","","399","dts","Diagnostic trial","","f","5","2","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","216","382804","0.0-329.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","217","383155","0.0-330.0","2u5ya5yy","2560","1440","","","","","","","","","","","350","dts","Diagnostic trial","","f","5","3","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","218","383911","0.0-333.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","219","384443","0.0-334.0","2u5ya5yy","2560","1440","","","","","","","","","","","531","dts","Diagnostic trial","","j","5","4","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","220","385205","0.0-337.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","221","385667","0.0-338.0","2u5ya5yy","2560","1440","","","","","","","","","","","462","lfd","Diagnostic trial","","f","5","5","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","222","386427","0.0-341.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","223","386947","0.0-342.0","2u5ya5yy","2560","1440","","","","","","","","","","","519","lfd","Diagnostic trial","","j","5","6","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","224","387698","0.0-345.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","225","388371","0.0-346.0","2u5ya5yy","2560","1440","","","","","","","","","","","672","dts","Inducer trial","","f","5","","true","","","","1","","","","",""
"","html-keyboard-response","226","389880","0.0-349.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","227","392275","0.0-350.0","2u5ya5yy","2560","1440","","","","","","","","","","","2394","If hvp press LEFT | If wtc press RIGHT","Inducer instructions",""," ","6","","","","","","","","","","",""
"","html-keyboard-response","228","393029","0.0-351.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","229","393483","0.0-352.0","2u5ya5yy","2560","1440","","","","","","","","","","","454","hvp","Diagnostic trial","","f","6","0","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","230","394246","0.0-355.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","231","394699","0.0-356.0","2u5ya5yy","2560","1440","","","","","","","","","","","453","wtc","Diagnostic trial","","f","6","1","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","232","395451","0.0-359.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
