"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","page_index1","page_index2","page_index3","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","332","411867","0.0-429.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","333","412385","0.0-430.0","cq7hhxa8","3440","1440","","","","","","","","","","","518","uau","Diagnostic trial","","","","","f","8","4","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","334","413139","0.0-433.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","335","413762","0.0-434.0","cq7hhxa8","3440","1440","","","","","","","","","","","623","sbk","Diagnostic trial","","","","","j","8","5","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","336","414513","0.0-437.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","337","415460","0.0-438.0","cq7hhxa8","3440","1440","","","","","","","","","","","946","sbk","Diagnostic trial","","","","","j","8","6","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","338","416217","0.0-441.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","339","416919","0.0-442.0","cq7hhxa8","3440","1440","","","","","","","","","","","702","uau","Inducer trial","","","","","f","8","","true","","","f","1","LEFT","","","",""
"","html-keyboard-response","340","418425","0.0-445.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","341","423471","0.0-446.0","cq7hhxa8","3440","1440","","","","","","","","","","","5044","If kpt press RIGHT | If gbm press LEFT","Inducer instructions","","","",""," ","9","","","","","","","","","","",""
"","html-keyboard-response","342","424235","0.0-447.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","343","424954","0.0-448.0","cq7hhxa8","3440","1440","","","","","","","","","","","718","gbm","Diagnostic trial","","","","","f","9","0","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","344","425708","0.0-451.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","345","426210","0.0-452.0","cq7hhxa8","3440","1440","","","","","","","","","","","502","kpt","Diagnostic trial","","","","","j","9","1","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","346","426967","0.0-455.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","347","427633","0.0-456.0","cq7hhxa8","3440","1440","","","","","","","","","","","667","gbm","Diagnostic trial","","","","","f","9","2","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","348","427633","0.0-458.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","349","427946","0.0-458.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","350","427946","0.0-458.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","351","428707","0.0-459.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","352","429223","0.0-460.0","cq7hhxa8","3440","1440","","","","","","","","","","","514","kpt","Diagnostic trial","","","","","j","9","3","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","353","429978","0.0-463.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","354","430583","0.0-464.0","cq7hhxa8","3440","1440","","","","","","","","","","","605","kpt","Diagnostic trial","","","","","j","9","4","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","355","431339","0.0-467.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","356","432376","0.0-468.0","cq7hhxa8","3440","1440","","","","","","","","","","","1037","gbm","Diagnostic trial","","","","","f","9","5","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","357","432377","0.0-470.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","358","432682","0.0-470.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","359","432682","0.0-470.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","360","433442","0.0-471.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","361","434547","0.0-472.0","cq7hhxa8","3440","1440","","","","","","","","","","","1104","gbm","Inducer trial","","","","","f","9","","true","","","f","1","LEFT","","","",""
"","html-keyboard-response","362","436059","0.0-475.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","call-function","363","436059","0.0-476.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey","364","453190","0.0-477.0","cq7hhxa8","3440","1440","","","","","","","","","","","17111","distraction-feedback","Distraction and feedback","","","","","{""open_feedback"":""This was a cluseterfuck""}","","","","","","","","","","[]","This was a cluseterfuck","[{""event"":""fullscreenenter"",""trial"":3,""time"":36933}]"
