"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","225","305608","0.0-305.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","226","306023","0.0-306.0","2kvo513m","2048","1152","","","","","","","","","","","414","ows","Diagnostic trial","","j","5","0","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","227","306784","0.0-309.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","228","307098","0.0-310.0","2kvo513m","2048","1152","","","","","","","","","","","313","lpo","Diagnostic trial","","j","5","1","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","229","307857","0.0-313.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","230","308155","0.0-314.0","2kvo513m","2048","1152","","","","","","","","","","","297","lpo","Diagnostic trial","","j","5","2","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","231","308155","0.0-316.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","232","308469","0.0-316.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","233","308470","0.0-316.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","234","309221","0.0-317.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
