"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_indu_response_side","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","513","720597","0.0-760.0","r35stz2p","1366","768","","","","","","","","","","","576","efg","Diagnostic trial","","f","13","7","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","514","721353","0.0-763.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","515","721760","0.0-764.0","r35stz2p","1366","768","","","","","","","","","","","404","efg","Diagnostic trial","","f","13","8","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","516","722520","0.0-767.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","517","723027","0.0-768.0","r35stz2p","1366","768","","","","","","","","","","","505","efg","Diagnostic trial","","f","13","9","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","518","723786","0.0-771.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","519","724236","0.0-772.0","r35stz2p","1366","768","","","","","","","","","","","447","efg","Diagnostic trial","","f","13","10","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","520","725002","0.0-775.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","521","726143","0.0-776.0","r35stz2p","1366","768","","","","","","","","","","","1139","ume","Inducer trial","","j","13","","true","","","f","0","LEFT","","","","",""
"","call-function","522","726144","0.0-778.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","523","726451","0.0-778.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","524","726452","0.0-778.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","525","727956","0.0-779.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","","",""
"","html-keyboard-response","526","735455","0.0-780.0","r35stz2p","1366","768","","","","","","","","","","","7497","If adj press LEFT | If ibg press RIGHT","Inducer instructions",""," ","14","","","","","","","","","","","",""
"","html-keyboard-response","527","736219","0.0-781.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","528","736888","0.0-782.0","r35stz2p","1366","768","","","","","","","","","","","667","adj","Diagnostic trial","","j","14","0","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","529","737651","0.0-785.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","530","738091","0.0-786.0","r35stz2p","1366","768","","","","","","","","","","","438","adj","Diagnostic trial","","j","14","1","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","531","738852","0.0-789.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","532","739244","0.0-790.0","r35stz2p","1366","768","","","","","","","","","","","390","adj","Diagnostic trial","","j","14","2","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","533","740003","0.0-793.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","534","740358","0.0-794.0","r35stz2p","1366","768","","","","","","","","","","","353","adj","Diagnostic trial","","j","14","3","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","535","741118","0.0-797.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","536","741441","0.0-798.0","r35stz2p","1366","768","","","","","","","","","","","321","adj","Diagnostic trial","","j","14","4","false","true","LEFT","f","0","","LEFT","true","","",""
"","call-function","537","741442","0.0-800.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","538","741751","0.0-800.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","539","741752","0.0-800.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","540","742520","0.0-801.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","541","743373","0.0-802.0","r35stz2p","1366","768","","","","","","","","","","","851","adj","Diagnostic trial","","f","14","5","false","true","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","542","744135","0.0-805.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","543","744572","0.0-806.0","r35stz2p","1366","768","","","","","","","","","","","435","ibg","Diagnostic trial","","j","14","6","false","false","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","544","745334","0.0-809.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","545","746455","0.0-810.0","r35stz2p","1366","768","","","","","","","","","","","1119","adj","Diagnostic trial","","j","14","7","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","546","747218","0.0-813.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","547","747717","0.0-814.0","r35stz2p","1366","768","","","","","","","","","","","497","ibg","Diagnostic trial","","j","14","8","false","false","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","548","748485","0.0-817.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","549","749070","0.0-818.0","r35stz2p","1366","768","","","","","","","","","","","583","adj","Inducer trial","","j","14","","true","","","f","0","LEFT","","","","",""
"","call-function","550","749071","0.0-820.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","551","749383","0.0-820.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","552","749384","0.0-820.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","553","750888","0.0-821.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","","",""
"","html-keyboard-response","554","770897","0.0-822.0","r35stz2p","1366","768","","","","","","","","","","","null","If otr press LEFT | If pcm press RIGHT","Inducer instructions","","null","15","","","","","","","","","","","",""
"","html-keyboard-response","555","771651","0.0-823.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","556","773667","0.0-824.0","r35stz2p","1366","768","","","","","","","","","","","null","pcm","Diagnostic trial","","null","15","0","false","true","LEFT","f","NaN","","RIGHT","false","","",""
"","call-function","557","773668","0.0-825.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","558","773982","0.0-825.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Slow","Feedback","","null","","","","","","","","","","","","",""
"","call-function","559","773983","0.0-825.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","560","774735","0.0-827.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","561","775858","0.0-828.0","r35stz2p","1366","768","","","","","","","","","","","1121","otr","Diagnostic trial","","j","15","1","false","true","LEFT","f","0","","LEFT","true","","",""
"","call-function","562","775859","0.0-830.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","563","776166","0.0-830.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","564","776167","0.0-830.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","565","776935","0.0-831.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","566","777604","0.0-832.0","r35stz2p","1366","768","","","","","","","","","","","667","pcm","Diagnostic trial","","f","15","2","false","false","RIGHT","j","0","","RIGHT","true","","",""
"","call-function","567","777605","0.0-834.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","568","777916","0.0-834.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","569","777918","0.0-834.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","570","778685","0.0-835.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","571","779307","0.0-836.0","r35stz2p","1366","768","","","","","","","","","","","619","pcm","Diagnostic trial","","j","15","3","false","true","LEFT","f","0","","RIGHT","false","","",""
"","call-function","572","779308","0.0-838.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","573","779616","0.0-838.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","574","779617","0.0-838.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","575","780384","0.0-839.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","576","781136","0.0-840.0","r35stz2p","1366","768","","","","","","","","","","","749","pcm","Diagnostic trial","","j","15","4","false","false","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","577","781900","0.0-843.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","578","782612","0.0-844.0","r35stz2p","1366","768","","","","","","","","","","","711","pcm","Diagnostic trial","","j","15","5","false","false","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","579","783369","0.0-847.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","580","783946","0.0-848.0","r35stz2p","1366","768","","","","","","","","","","","575","otr","Diagnostic trial","","f","15","6","false","true","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","581","784701","0.0-851.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","582","785154","0.0-852.0","r35stz2p","1366","768","","","","","","","","","","","451","otr","Diagnostic trial","","f","15","7","false","false","RIGHT","j","0","","LEFT","false","","",""
"","call-function","583","785155","0.0-854.0-0.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","584","785466","0.0-854.0-1.0","r35stz2p","1366","768","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","585","785467","0.0-854.0-2.0","r35stz2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","586","786234","0.0-855.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","587","786959","0.0-856.0","r35stz2p","1366","768","","","","","","","","","","","723","pcm","Diagnostic trial","","j","15","8","false","false","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","588","787716","0.0-859.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
