"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","call-function","238","276069","0.0-395.0-0.0","jpla3shf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","239","276370","0.0-395.0-1.0","jpla3shf","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","","","","","",""
"","call-function","240","276371","0.0-395.0-2.0","jpla3shf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","241","277122","0.0-396.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","242","277666","0.0-397.0","jpla3shf","","","","","","","","","","","","","543","ydi","Diagnostic trial","","f","","4","2","4","false","false","true","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","243","278418","0.0-400.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","244","279016","0.0-401.0","jpla3shf","","","","","","","","","","","","","598","csp","Diagnostic trial","","f","","4","3","4","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","245","279768","0.0-404.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","246","281020","0.0-405.0","jpla3shf","","","","","","","","","","","","","null","Cue","Cue","","null","","4","3","","","false","","","","","","","","","","",""
"","html-keyboard-response","247","281772","0.0-406.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
